State,District,Year,Name,Vote Share,Body,Party,Campaign Twitter,Personal Twitter,Official Twitter,_merge
Pennsylvania,District 3,2012.0,Mike Kelly,57,U.S. House,Republican,,,https://www.twitter.com/MikeKellyPA,both
Pennsylvania,District 1,2012.0,Robert Brady,85,U.S. House,Democratic,,https://www.twitter.com/repbrady,,both
Pennsylvania,District 4,2012.0,Scott Perry,63,U.S. House,Republican,https://www.twitter.com/PatriotsPerry,,https://www.twitter.com/RepScottPerry,both
Pennsylvania,District 10,2012.0,Tom Marino,66,U.S. House,Republican,,https://www.twitter.com/MarinoPA10,,both
Rhode Island,District 1,2012.0,David Cicilline,56,U.S. House,Democratic,,https://www.twitter.com/davidcicilline,,both
South Carolina,District 7,2012.0,Gloria Bromell Tinubu,44,U.S. House,Democratic,https://www.twitter.com/gloria4ussenate,,,both
South Carolina,District 6,2012.0,James Clyburn,94,U.S. House,Democratic,https://www.twitter.com/ClyburnSC06,,https://www.twitter.com/WhipClyburn,both
South Carolina,District 3,2012.0,Jeff Duncan,67,U.S. House,Republican,https://www.twitter.com/Duncan4Congress,,https://www.twitter.com/RepJeffDuncan,both
South Carolina,District 2,2012.0,Joe Wilson,96,U.S. House,Republican,https://www.twitter.com/CongJoeWilson,,https://www.twitter.com/RepJoeWilson,both
South Carolina,District 7,2012.0,Tom Rice,56,U.S. House,Republican,https://www.twitter.com/TomRiceSC7,,https://www.twitter.com/reptomrice,both
South Carolina,District 4,2012.0,Trey Gowdy,66,U.S. House,Republican,,https://www.twitter.com/gowdy4congress,,both
Tennessee,District 5,2012.0,Jim Cooper,66,U.S. House,Democratic,https://www.twitter.com/CoopForCongress,,https://www.twitter.com/repjimcooper,both
Tennessee,District 1,2012.0,Phil Roe,78,U.S. House,Republican,,,https://www.twitter.com/DrPhilRoe,both
Tennessee,District 4,2012.0,Scott DesJarlais,56,U.S. House,Republican,,,https://www.twitter.com/DesJarlaisTN04,both
Tennessee,District 8,2012.0,Stephen Lee Fincher,70,U.S. House,Republican,,https://www.twitter.com/VoteFincher,,both
Tennessee,District 9,2012.0,Steve Cohen,76,U.S. House,Democratic,https://www.twitter.com/reelectcohen,,https://www.twitter.com/repcohen,both
Texas,District 9,2012.0,Al Green,79,U.S. House,Democratic,https://www.twitter.com/RepAlGreenTX,,https://www.twitter.com/RepAlGreen,both
Texas,District 16,2012.0,Beto O'Rourke,66,U.S. House,Democratic,https://www.twitter.com/BetoORourke,,,both
Texas,District 30,2012.0,Eddie Bernice Johnson,80,U.S. House,Democratic,,,https://www.twitter.com/RepEBJ,both
Texas,District 34,2012.0,Filemon Vela,63,U.S. House,Democratic,https://www.twitter.com/FilemonVela,,https://www.twitter.com/RepFilemonVela,both
Texas,District 28,2012.0,Henry Cuellar,69,U.S. House,Democratic,https://www.twitter.com/CuellarCampaign,,https://www.twitter.com/RepCuellar,both
Texas,District 7,2012.0,James Cargas,38,U.S. House,Democratic,,https://www.twitter.com/Cargas7,,both
Texas,District 20,2012.0,Joaquin Castro,65,U.S. House,Democratic,https://www.twitter.com/Castro4Congress,,https://www.twitter.com/JoaquinCastrotx,both
Texas,District 7,2012.0,John Culberson,62,U.S. House,Republican,,https://www.twitter.com/johnculberson,,both
Texas,District 12,2012.0,Kay Granger,72,U.S. House,Republican,https://www.twitter.com/GrangerCampaign,,https://www.twitter.com/RepKayGranger,both
Texas,District 22,2012.0,Kesha Rogers,34,U.S. House,Republican,https://www.twitter.com/KeshaRogersTX,https://www.twitter.com/KeshaRogersTX,,both
Texas,District 8,2012.0,Kevin Brady,78,U.S. House,Republican,https://www.twitter.com/bradyfortexas,,https://www.twitter.com/RepKevinBrady,both
Texas,District 35,2012.0,Lloyd Doggett,66,U.S. House,Democratic,https://www.twitter.com/LloydDoggettTX,,https://www.twitter.com/RepLloydDoggett,both
Texas,District 1,2012.0,Louie Gohmert,72,U.S. House,Republican,https://www.twitter.com/LouieGohmertTX1,,https://www.twitter.com/replouiegohmert,both
Texas,District 33,2012.0,Marc Veasey,73,U.S. House,Democratic,https://www.twitter.com/MarcVeasey,,https://www.twitter.com/RepVeasey,both
Texas,District 26,2012.0,Michael Burgess,70,U.S. House,Republican,,,https://www.twitter.com/michaelcburgess,both
Texas,District 10,2012.0,Michael McCaul,62,U.S. House,Republican,https://www.twitter.com/McCaulforTexas,,https://www.twitter.com/RepMcCaul,both
Texas,District 11,2012.0,Mike Conaway,80,U.S. House,Republican,,,https://www.twitter.com/conawaytx11,both
Texas,District 32,2012.0,Pete Sessions,59,U.S. House,Republican,https://www.twitter.com/SessionsTX17,https://www.twitter.com/PeteSessions,,both
Texas,District 14,2012.0,Randy Weber,54,U.S. House,Republican,https://www.twitter.com/WeberforTexas,,https://www.twitter.com/TXRandy14,both
Texas,District 25,2012.0,Roger Williams,60,U.S. House,Republican,https://www.twitter.com/RogerWilliamsTX,,https://www.twitter.com/RepRWilliams,both
Texas,District 18,2012.0,Sheila Jackson Lee,76,U.S. House,Democratic,https://www.twitter.com/sjl4hrc,,https://www.twitter.com/JacksonLeeTX18,both
Utah,District 2,2012.0,Chris Stewart,64,U.S. House,Republican,https://www.twitter.com/stewartforutah,,https://www.twitter.com/repchrisstewart,both
Vermont,Senate,2012.0,Bernie Sanders,73,U.S. Senate,Republican,https://www.twitter.com/berniesanders,,https://www.twitter.com/SenSanders,both
Vermont,At-Large District,2012.0,Peter Welch,74,U.S. House,Democratic,,,https://www.twitter.com/PeterWelch,both
Virginia,District 9,2012.0,Anthony Flaccavento,39,U.S. House,Democratic,,https://www.twitter.com/flacc4congress,,both
Virginia,District 11,2012.0,Gerald Connolly,63,U.S. House,Democratic,,,https://www.twitter.com/GerryConnolly,both
Virginia,District 9,2012.0,Morgan Griffith,61,U.S. House,Republican,https://www.twitter.com/morgangriffith,,https://www.twitter.com/RepMGriffith,both
Washington,District 9,2012.0,Adam Smith,72,U.S. House,Democratic,,,https://www.twitter.com/RepAdamSmith,both
Washington,District 5,2012.0,Cathy McMorris Rodgers,62,U.S. House,Republican,https://www.twitter.com/teamcmr,,https://www.twitter.com/cathymcmorris,both
Washington,District 6,2012.0,Derek Kilmer,59,U.S. House,Democratic,,,https://www.twitter.com/RepDerekKilmer,both
Washington,District 3,2012.0,Jaime Herrera Beutler,60,U.S. House,Republican,https://www.twitter.com/JaimeForUSRep,,https://www.twitter.com/herrerabeutler,both
Washington,District 2,2012.0,Rick Larsen,61,U.S. House,Democratic,,,https://www.twitter.com/RepRickLarsen,both
Washington,District 1,2012.0,Suzan DelBene,54,U.S. House,Democratic,https://www.twitter.com/SuzanDelBene,,https://www.twitter.com/RepDelBene,both
West Virginia,District 1,2012.0,David McKinley,62,U.S. House,Republican,https://www.twitter.com/McKinleyforWV,,https://www.twitter.com/RepMcKinley,both
West Virginia,District 2,2012.0,Shelley Moore Capito,70,U.S. House,Republican,https://www.twitter.com/CapitoforWV,,https://www.twitter.com/SenCapito,both
Wisconsin,District 4,2012.0,Gwen Moore,74,U.S. House,Democratic,https://www.twitter.com/Gwen4Congress,,https://www.twitter.com/RepGwenMoore,both
Wisconsin,District 2,2012.0,Mark Pocan,68,U.S. House,Democratic,https://www.twitter.com/MarkPocan,,https://www.twitter.com/repmarkpocan,both
Wisconsin,District 1,2012.0,Paul Ryan,56,U.S. House,Republican,,https://www.twitter.com/Pryan,,both
Wisconsin,District 3,2012.0,Ron Kind,64,U.S. House,Democratic,https://www.twitter.com/KindforCongress,,https://www.twitter.com/RepRonKind,both
Wyoming,At-Large District,2012.0,Cynthia Lummis,73,U.S. House,Republican,https://www.twitter.com/cynthiamlummis,,,both
Alabama,District 1,2014.0,Bradley Byrne,68,U.S. House,Republican,https://www.twitter.com/BradleyByrne,,https://www.twitter.com/RepByrne,both
Alabama,District 6,2014.0,Gary Palmer,76,U.S. House,Republican,https://www.twitter.com/Palmer4Alabama,,https://www.twitter.com/USRepGaryPalmer,both
Alabama,Senate,2014.0,Jeff Sessions,97,U.S. Senate,Republican,https://www.twitter.com/jeffsessions,,,both
Alaska,Senate,2014.0,Mark Begich,49,U.S. Senate,Democratic,,https://www.twitter.com/MarkBegich,,both
Arizona,District 7,2014.0,Ruben Gallego,80,U.S. House,Democratic,https://www.twitter.com/RubenGallego,,https://www.twitter.com/RepRubenGallego,both
Arkansas,District 4,2014.0,Bruce Westerman,56,U.S. House,Republican,https://www.twitter.com/WestermanAR,https://www.twitter.com/bruce_westerman,https://www.twitter.com/RepWesterman,both
Arkansas,District 2,2014.0,French Hill,54,U.S. House,Republican,https://www.twitter.com/ElectFrench,,https://www.twitter.com/RepFrenchHill,both
California,District 52,2014.0,Carl DeMaio,48,U.S. House,Republican,https://www.twitter.com/carldemaio,,,both
California,District 2,2014.0,Dale Mensing,25,U.S. House,Republican,https://www.twitter.com/MensingDale,,,both
California,District 53,2014.0,Larry Wilske,41,U.S. House,Republican,https://www.twitter.com/LarryWilske,https://www.twitter.com/WilskeLarry,,both
California,District 11,2014.0,Mark DeSaulnier,67,U.S. House,Democratic,https://www.twitter.com/MarkDeSaulnier,,https://www.twitter.com/RepDeSaulnier,both
California,District 10,2014.0,Michael Eggman,44,U.S. House,Democratic,,https://www.twitter.com/eggman4congress,,both
California,District 45,2014.0,Mimi Walters,65,U.S. House,Republican,,https://www.twitter.com/MimiWaltersCA,,both
California,District 35,2014.0,Norma Torres,63,U.S. House,Democratic,https://www.twitter.com/Norma4Congress,,https://www.twitter.com/NormaJTorres,both
California,District 17,2014.0,Ro Khanna,48,U.S. House,Democratic,https://www.twitter.com/RoKhanna,,https://www.twitter.com/RepRoKhanna,both
California,District 28,2014.0,Steve Stokes,24,U.S. House,Democratic,,https://www.twitter.com/Stokes4Senate,,both
California,District 33,2014.0,Ted Lieu,59,U.S. House,Democratic,https://www.twitter.com/tedlieu,,https://www.twitter.com/RepTedLieu,both
Colorado,District 6,2014.0,Andrew Romanoff,46,U.S. House,Democratic,https://www.twitter.com/Romanoff2020,,,both
Colorado,District 4,2014.0,Ken Buck,68,U.S. House,Republican,https://www.twitter.com/BuckForColorado,,https://www.twitter.com/RepKenBuck,both
Delaware,Senate,2014.0,Chris Coons,57,U.S. Senate,Democratic,,,https://www.twitter.com/ChrisCoons,both
Florida,District 15,2014.0,Alan Cohn,40,U.S. House,Democratic,https://www.twitter.com/AlanMCohn,,,both
Florida,District 19,2014.0,April Freeman,34,U.S. House,Democratic,,https://www.twitter.com/April4Congress,,both
Florida,District 26,2014.0,Carlos Curbelo,51,U.S. House,Republican,,https://www.twitter.com/carloslcurbelo,,both
Florida,District 22,2014.0,Paul Spain,42,U.S. House,Republican,,https://www.twitter.com/electpaulspain,,both
Georgia,District 11,2014.0,Barry Loudermilk,100,U.S. House,Republican,https://www.twitter.com/standwithbarry,,https://www.twitter.com/reploudermilk,both
Georgia,Senate,2014.0,David Perdue,54,U.S. Senate,Republican,https://www.twitter.com/Perduesenate,,https://www.twitter.com/SenDavidPerdue,both
Georgia,District 1,2014.0,"Earl ""Buddy"" Carter",61,U.S. House,Republican,https://www.twitter.com/Buddy_Carter,https://www.twitter.com/Carter4Congress,https://www.twitter.com/repBuddyCarter,both
Georgia,District 10,2014.0,Jody Hice,66,U.S. House,Republican,https://www.twitter.com/jodyhice,,https://www.twitter.com/congressmanhice,both
Idaho,Senate,2014.0,Jim Risch,65,U.S. Senate,Republican,https://www.twitter.com/Risch4Idaho,,https://www.twitter.com/SenatorRisch,both
Illinois,District 11,2014.0,Darlene Senger,47,U.S. House,Republican,,https://www.twitter.com/sengerdarlene,,both
Illinois,District 2,2014.0,Eric Wallace,21,U.S. House,Republican,,https://www.twitter.com/EricMWallace1,,both
Illinois,Senate,2014.0,Jim Oberweis,45,U.S. Senate,Republican,https://www.twitter.com/JimOberweis,,,both
Illinois,District 12,2014.0,Mike Bost,55,U.S. House,Republican,https://www.twitter.com/BostForCongress,,https://www.twitter.com/RepBost,both
Illinois,District 2,2014.0,Robin Kelly,79,U.S. House,Democratic,https://www.twitter.com/RobinLynneKelly,,https://www.twitter.com/RepRobinKelly,both
Iowa,District 3,2014.0,David Young,55,U.S. House,Republican,https://www.twitter.com/youngforiowa,,,both
Iowa,Senate,2014.0,Joni Ernst,54,U.S. Senate,Republican,https://www.twitter.com/joniernst,,https://www.twitter.com/SenJoniErnst,both
Iowa,District 2,2014.0,Mariannette Miller-Meeks,47,U.S. House,Republican,https://www.twitter.com/millermeeks,,,both
Kansas,Senate,2014.0,Greg Orman,45,U.S. Senate,Republican,https://www.twitter.com/GregOrman,https://www.twitter.com/GregOrman,,both
Kentucky,Senate,2014.0,Mitch McConnell,58,U.S. Senate,Republican,https://www.twitter.com/Team_Mitch,,https://www.twitter.com/senatemajldr,both
Louisiana,District 6,2014.0,Garret Graves,62,U.S. House,Republican,https://www.twitter.com/garretgraves,,https://www.twitter.com/RepGarretGraves,both
Maine,Senate,2014.0,Shenna Bellows,32,U.S. Senate,Democratic,,https://www.twitter.com/shennabellows,,both
Maine,Senate,2014.0,Susan Collins,68,U.S. Senate,Republican,https://www.twitter.com/SenSusanCollins,,https://www.twitter.com/senatorcollins,both
Massachusetts,District 5,2014.0,Katherine Clark,85,U.S. House,Democratic,,,https://www.twitter.com/RepKClark,both
Massachusetts,District 6,2014.0,Seth Moulton,57,U.S. House,Democratic,https://www.twitter.com/sethmoulton,,https://www.twitter.com/TeamMoulton,both
Michigan,District 12,2014.0,Debbie Dingell,67,U.S. House,Democratic,,,https://www.twitter.com/RepDebDingell,both
Michigan,District 4,2014.0,John Moolenaar,59,U.S. House,Republican,https://www.twitter.com/JohnMoolenaar,,https://www.twitter.com/RepMoolenaar,both
Michigan,District 6,2014.0,Paul Clements,42,U.S. House,Democratic,,https://www.twitter.com/Clem4Congress,,both
Minnesota,District 1,2014.0,Jim Hagedorn,46,U.S. House,Republican,,,https://www.twitter.com/RepHagedorn,both
Minnesota,District 6,2014.0,Tom Emmer,59,U.S. House,Republican,https://www.twitter.com/tomemmer,,https://www.twitter.com/reptomemmer,both
Mississippi,District 2,2014.0,Troy Ray,28,U.S. House,Republican,,https://www.twitter.com/RepTroyRay,,both
Missouri,District 8,2014.0,Jason Smith,71,U.S. House,Republican,https://www.twitter.com/JasonSmithMO,,https://www.twitter.com/RepJasonSmith,both
Nebraska,Senate,2014.0,Ben Sasse,66,U.S. Senate,Republican,https://www.twitter.com/teamsasse,https://www.twitter.com/BenSasse,https://www.twitter.com/SenSasse,both
Nebraska,District 2,2014.0,Brad Ashford,52,U.S. House,Democratic,,https://www.twitter.com/bradashford18,,both
Nebraska,District 1,2014.0,Dennis Crawford,31,U.S. House,Democratic,,https://www.twitter.com/DennisPCrawford,,both
Nevada,District 1,2014.0,Annette Teijeiro,40,U.S. House,Republican,,https://www.twitter.com/AnnetteTeijeiro,,both
Nevada,District 4,2014.0,Cresent Hardy,51,U.S. House,Republican,,https://www.twitter.com/CresentHardy,,both
New Hampshire,Senate,2014.0,Jeanne Shaheen,52,U.S. Senate,Democratic,https://www.twitter.com/jeanneshaheen,,https://www.twitter.com/SenatorShaheen,both
New Jersey,District 12,2014.0,Bonnie Watson Coleman,62,U.S. House,Democratic,https://www.twitter.com/Bonnie4Congress,,https://www.twitter.com/RepBonnie,both
New Jersey,Senate,2014.0,Cory Booker,57,U.S. Senate,Democratic,https://www.twitter.com/CoryBooker,,https://www.twitter.com/senbooker,both
New Jersey,District 1,2014.0,Donald Norcross,59,U.S. House,Democratic,https://www.twitter.com/DonNorcross4NJ,,https://www.twitter.com/DonaldNorcross,both
New Jersey,District 1,2014.0,Donald Norcross,59,U.S. House,Democratic,https://www.twitter.com/DonNorcross4NJ,,https://www.twitter.com/DonaldNorcross,both
New Jersey,District 3,2014.0,Tom MacArthur,55,U.S. House,Republican,,https://www.twitter.com/tmac4congress,,both
New York,District 21,2014.0,Elise Stefanik,60,U.S. House,Republican,https://www.twitter.com/EliseStefanik,,https://www.twitter.com/RepStefanik,both
New York,District 24,2014.0,John Katko,59,U.S. House,Republican,,,https://www.twitter.com/RepJohnKatko,both
New York,District 1,2014.0,Lee Zeldin,54,U.S. House,Republican,https://www.twitter.com/leezeldin,,https://www.twitter.com/RepLeeZeldin,both
North Carolina,District 12,2014.0,Alma Adams,75,U.S. House,Democratic,https://www.twitter.com/AlmaforCongress,,https://www.twitter.com/RepAdams,both
North Carolina,District 12,2014.0,Alma Adams,75,U.S. House,Democratic,https://www.twitter.com/AlmaforCongress,,https://www.twitter.com/RepAdams,both
North Carolina,District 6,2014.0,Mark Walker,59,U.S. House,Republican,,,https://www.twitter.com/RepMarkWalker,both
North Carolina,Senate,2014.0,Thom Tillis,51,U.S. Senate,Republican,https://www.twitter.com/ThomTillis,,https://www.twitter.com/SenThomTillis,both
Ohio,District 4,2014.0,Janet Garrett,32,U.S. House,Democratic,,https://www.twitter.com/janet4OH,,both
Oklahoma,District 5,2014.0,Steve Russell,62,U.S. House,Republican,,https://www.twitter.com/SteveRussellOK,,both
Oregon,Senate,2014.0,Jeff Merkley,59,U.S. Senate,Democratic,https://www.twitter.com/JeffMerkley,,https://www.twitter.com/SenJeffMerkley,both
Pennsylvania,District 13,2014.0,Brendan Boyle,67,U.S. House,Democratic,https://www.twitter.com/RepBrendanBoyle,,https://www.twitter.com/CongBoyle,both
Pennsylvania,District 6,2014.0,Ryan Costello,56,U.S. House,Republican,,https://www.twitter.com/RyanACostello,,both
Rhode Island,Senate,2014.0,Jack Reed,71,U.S. Senate,Democratic,,,https://www.twitter.com/senjackreed,both
South Carolina,Senate,2014.0,Lindsey Graham,59,U.S. Senate,Republican,https://www.twitter.com/LindseyGrahamSC,,,both
South Carolina,District 1,2014.0,Mark Sanford,93,U.S. House,Republican,https://www.twitter.com/MarkSanford,,,both
South Dakota,Senate,2014.0,Mike Rounds,60,U.S. Senate,Republican,https://www.twitter.com/RoundsforSenate,,https://www.twitter.com/senatorrounds,both
Texas,District 36,2014.0,Brian Babin,77,U.S. House,Republican,https://www.twitter.com/Babin4Congress,https://www.twitter.com/Brian_Babin,https://www.twitter.com/RepBrianBabin,both
Texas,District 4,2014.0,John Ratcliffe,100,U.S. House,Republican,,,https://www.twitter.com/RepRatcliffe,both
Texas,District 34,2014.0,Larry Smith,40,U.S. House,Republican,,https://www.twitter.com/STXvet,,both
Virginia,District 10,2014.0,Barbara Comstock,58,U.S. House,Republican,,https://www.twitter.com/BarbaraComstock,,both
Virginia,District 7,2014.0,David Brat,62,U.S. House,Republican,https://www.twitter.com/DaveBratVA7th,,,both
Virginia,District 7,2014.0,David Brat,62,U.S. House,Republican,https://www.twitter.com/DaveBratVA7th,,,both
Virginia,Senate,2014.0,Mark Warner,50,U.S. Senate,Democratic,https://www.twitter.com/MarkWarnerVa,,https://www.twitter.com/MarkWarner,both
Washington,District 4,2014.0,Dan Newhouse,51,U.S. House,Republican,,,https://www.twitter.com/repnewhouse,both
West Virginia,Senate,2014.0,Natalie Tennant,36,U.S. Senate,Democratic,https://www.twitter.com/NatalieTennant,,,both
Wisconsin,District 6,2014.0,Glenn Grothman,58,U.S. House,Republican,https://www.twitter.com/GrothmanforWI,,https://www.twitter.com/REPGROTHMAN,both
Alabama,District 1,2016.0,Bradley Byrne,96,U.S. House,Republican,https://www.twitter.com/BradleyByrne,,https://www.twitter.com/RepByrne,both
Alabama,District 6,2016.0,Gary Palmer,75,U.S. House,Republican,https://www.twitter.com/Palmer4Alabama,,https://www.twitter.com/USRepGaryPalmer,both
Alabama,District 2,2016.0,Martha Roby,54,U.S. House,Republican,,,https://www.twitter.com/RepMarthaRoby,both
Alabama,District 3,2016.0,Mike Rogers,67,U.S. House,Republican,https://www.twitter.com/MikeRogersCamp,,https://www.twitter.com/RepMikeRogersAL,both
Alabama,District 5,2016.0,Mo Brooks,67,U.S. House,Republican,https://www.twitter.com/MoInTheHouse,,https://www.twitter.com/RepMoBrooks,both
Alabama,District 2,2016.0,Nathan Mathis,46,U.S. House,Democratic,https://www.twitter.com/olenate2020,,,both
Alabama,Senate,2016.0,Richard Shelby,64,U.S. Senate,Republican,,,https://www.twitter.com/SenShelby,both
Alabama,District 4,2016.0,Robert Aderholt,99,U.S. House,Republican,,,https://www.twitter.com/Robert_Aderholt,both
Alabama,District 7,2016.0,Terri Sewell,98,U.S. House,Democratic,https://www.twitter.com/Sewell4Congress,,https://www.twitter.com/RepTerriSewell,both
Alabama,District 5,2016.0,Will Boyd,33,U.S. House,Democratic,,https://www.twitter.com/willboydforAL,,both
Alaska,At-Large District,2016.0,Don Young,57,U.S. House,Republican,https://www.twitter.com/DonYoungAK,,https://www.twitter.com/RepDonYoung,both
Alaska,Senate,2016.0,Lisa Murkowski,58,U.S. Senate,Republican,,,https://www.twitter.com/lisamurkowski,both
Arizona,District 5,2016.0,Andy Biggs,64,U.S. House,Republican,https://www.twitter.com/andybiggs4az,,https://www.twitter.com/RepAndyBiggsAZ,both
Arizona,District 9,2016.0,Dave Giles,39,U.S. House,Republican,https://www.twitter.com/votegiles,,,both
Arizona,District 6,2016.0,David Schweikert,62,U.S. House,Republican,,https://www.twitter.com/DavidSchweikert,https://www.twitter.com/RepDavid,both
Arizona,District 9,2016.0,Kyrsten Sinema,61,U.S. House,Democratic,,,https://www.twitter.com/senatorsinema,both
Arizona,District 2,2016.0,Martha McSally,57,U.S. House,Republican,https://www.twitter.com/MarthaMcSally,,https://www.twitter.com/SenMcSallyAZ,both
Arizona,District 2,2016.0,Matt Heinz,43,U.S. House,Democratic,,https://www.twitter.com/mattheinzmd,,both
Arizona,District 4,2016.0,Paul Gosar,71,U.S. House,Republican,,https://www.twitter.com/DrPaulGosar,https://www.twitter.com/REPGOSAR,both
Arizona,District 3,2016.0,Raul Grijalva,99,U.S. House,Democratic,,,https://www.twitter.com/repraulgrijalva,both
Arizona,District 7,2016.0,Ruben Gallego,75,U.S. House,Democratic,https://www.twitter.com/RubenGallego,,https://www.twitter.com/RepRubenGallego,both
Arizona,District 1,2016.0,Tom O'Halleran,54,U.S. House,Democratic,https://www.twitter.com/TomOHalleran,,https://www.twitter.com/repohalleran,both
Arkansas,District 4,2016.0,Bruce Westerman,75,U.S. House,Republican,https://www.twitter.com/WestermanAR,https://www.twitter.com/bruce_westerman,https://www.twitter.com/RepWesterman,both
Arkansas,District 2,2016.0,French Hill,61,U.S. House,Republican,https://www.twitter.com/ElectFrench,,https://www.twitter.com/RepFrenchHill,both
Arkansas,Senate,2016.0,John Boozman,62,U.S. Senate,Republican,,,https://www.twitter.com/JohnBoozman,both
Arkansas,District 1,2016.0,Rick Crawford,76,U.S. House,Republican,https://www.twitter.com/Crawford4Cong,,https://www.twitter.com/RepRickCrawford,both
Arkansas,District 3,2016.0,Steve Womack,77,U.S. House,Republican,https://www.twitter.com/womack4congress,,https://www.twitter.com/rep_stevewomack,both
California,District 28,2016.0,Adam Schiff,78,U.S. House,Democratic,https://www.twitter.com/AdamSchiff,,https://www.twitter.com/RepAdamSchiff,both
California,District 47,2016.0,Alan Lowenthal,64,U.S. House,Democratic,https://www.twitter.com/alanlowenthal,,https://www.twitter.com/RepLowenthal,both
California,District 7,2016.0,Ami Bera,51,U.S. House,Democratic,https://www.twitter.com/BeraForCongress,,https://www.twitter.com/RepBera,both
California,District 18,2016.0,Anna Eshoo,71,U.S. House,Democratic,https://www.twitter.com/Eshoo4Congress,,https://www.twitter.com/RepAnnaEshoo,both
California,District 13,2016.0,Barbara Lee,91,U.S. House,Democratic,https://www.twitter.com/BLeeForCongress,,https://www.twitter.com/RepBarbaraLee,both
California,District 30,2016.0,Brad Sherman,73,U.S. House,Democratic,,,https://www.twitter.com/BradSherman,both
California,District 25,2016.0,Bryan Caforio,47,U.S. House,Democratic,,https://www.twitter.com/BryanCaforio,,both
California,District 2,2016.0,Dale Mensing,23,U.S. House,Republican,https://www.twitter.com/MensingDale,,,both
California,District 48,2016.0,Dana Rohrabacher,58,U.S. House,Republican,,https://www.twitter.com/danarohrabacher,,both
California,District 49,2016.0,Darrell Issa,50,U.S. House,Republican,https://www.twitter.com/TeamIssa,https://www.twitter.com/DarrellIssa,,both
California,District 21,2016.0,David Valadao,57,U.S. House,Republican,https://www.twitter.com/dgvaladao,,,both
California,District 22,2016.0,Devin Nunes,68,U.S. House,Republican,https://www.twitter.com/Team_Nunes,https://www.twitter.com/DevinNunes,https://www.twitter.com/RepDevinNunes,both
California,District 6,2016.0,Doris Matsui,75,U.S. House,Democratic,https://www.twitter.com/Matsui4Congress,,https://www.twitter.com/DorisMatsui,both
California,District 1,2016.0,Doug LaMalfa,59,U.S. House,Republican,,,https://www.twitter.com/RepLaMalfa,both
California,District 41,2016.0,Doug Shepherd,35,U.S. House,Republican,,https://www.twitter.com/Shepherdfor41st,,both
California,District 49,2016.0,Douglas Applegate,50,U.S. House,Democratic,,https://www.twitter.com/dlapplegate1,,both
California,District 50,2016.0,Duncan Hunter,63,U.S. House,Republican,,,https://www.twitter.com/Rep_Hunter,both
California,District 15,2016.0,Eric Swalwell,74,U.S. House,Democratic,https://www.twitter.com/ericswalwell,,https://www.twitter.com/RepSwalwell,both
California,District 32,2016.0,Grace Napolitano,62,U.S. House,Democratic,,,https://www.twitter.com/gracenapolitano,both
California,District 14,2016.0,Jackie Speier,81,U.S. House,Democratic,https://www.twitter.com/JackieSpeier,,https://www.twitter.com/RepSpeier,both
California,District 2,2016.0,Jared Huffman,77,U.S. House,Democratic,https://www.twitter.com/JaredHuffman,,https://www.twitter.com/RepHuffman,both
California,District 10,2016.0,Jeff Denham,52,U.S. House,Republican,https://www.twitter.com/JeffDenham,,,both
California,District 9,2016.0,Jerry McNerney,57,U.S. House,Democratic,https://www.twitter.com/jerrymcnerney,,https://www.twitter.com/RepMcNerney,both
California,District 16,2016.0,Jim Costa,58,U.S. House,Democratic,,,https://www.twitter.com/RepJimCosta,both
California,District 20,2016.0,Jimmy Panetta,71,U.S. House,Democratic,https://www.twitter.com/JimmyPanetta,,https://www.twitter.com/RepJimmyPanetta,both
California,District 3,2016.0,John Garamendi,59,U.S. House,Democratic,,,https://www.twitter.com/RepGaramendi,both
California,District 51,2016.0,Juan Hidalgo Jr.,27,U.S. House,Republican,https://www.twitter.com/HidalgoCongress,,,both
California,District 51,2016.0,Juan Vargas,73,U.S. House,Democratic,,,https://www.twitter.com/RepJuanVargas,both
California,District 27,2016.0,Judy Chu,67,U.S. House,Democratic,https://www.twitter.com/JudyChuCampaign,,https://www.twitter.com/RepJudyChu,both
California,District 26,2016.0,Julia Brownley,60,U.S. House,Democratic,https://www.twitter.com/JuliaBrownley,,https://www.twitter.com/RepBrownley,both
California,District 24,2016.0,Justin Fareed,47,U.S. House,Republican,https://www.twitter.com/JustinFareed,,,both
California,District 37,2016.0,Karen Bass,81,U.S. House,Democratic,https://www.twitter.com/KarenBassTweets,,https://www.twitter.com/RepKarenBass,both
California,District 42,2016.0,Ken Calvert,59,U.S. House,Republican,https://www.twitter.com/TeamCalvert,,https://www.twitter.com/KenCalvert,both
California,District 23,2016.0,Kevin McCarthy,69,U.S. House,Republican,https://www.twitter.com/kevinomccarthy,,https://www.twitter.com/GOPLeader,both
California,District 46,2016.0,Lou Correa,70,U.S. House,Democratic,,,https://www.twitter.com/RepLouCorrea,both
California,District 40,2016.0,Lucille Roybal-Allard,81,U.S. House,Democratic,,,https://www.twitter.com/RepRoybalAllard,both
California,District 11,2016.0,Mark DeSaulnier,72,U.S. House,Democratic,https://www.twitter.com/MarkDeSaulnier,,https://www.twitter.com/RepDeSaulnier,both
California,District 30,2016.0,Mark Reed,27,U.S. House,Republican,https://www.twitter.com/MarkReed1776,,,both
California,District 41,2016.0,Mark Takano,65,U.S. House,Democratic,https://www.twitter.com/MarkTakano,,https://www.twitter.com/RepMarkTakano,both
